,Image number,Object,Reliability,Size of box
2443,501,train,65.91911911964417,8382
2444,501,car,81.03553056716919,182
2445,501,bus,62.64047026634216,1760
2446,501,person,72.81073331832886,144
2447,502,car,97.62539267539978,13000
2448,502,car,78.08427214622498,224
2449,502,car,85.785311460495,195
2450,502,car,98.93039464950562,1566
2451,502,car,92.7358627319336,588
2452,502,car,72.8639304637909,1026
2453,503,car,98.37129712104797,32072
2454,503,car,87.75899410247803,81
2455,503,car,98.18965196609497,182
2456,503,car,86.14642024040222,621
2457,504,car,98.53382110595703,21177
2458,504,car,70.01932859420776,1891
2459,504,motorbike,61.158233880996704,360
2460,505,motorbike,63.21669816970825,170
2461,506,car,99.45266246795654,10530
2462,506,car,99.25617575645447,17820
2463,506,car,79.39832210540771,338
2464,506,car,66.84715747833252,414
2465,506,car,96.86486721038818,462
2466,506,car,98.18262457847595,1584
2467,506,car,60.271525382995605,644
2468,507,bicycle,78.74944806098938,3773
2469,507,bicycle,66.62542819976807,3038
2470,507,car,67.85266399383545,221
2471,507,car,63.444286584854126,42
2472,507,car,90.46707153320312,80
2473,507,car,60.86820363998413,121
2474,508,car,70.07588744163513,108
2475,508,car,79.38158512115479,280
2476,508,car,64.12140727043152,675
2477,508,car,96.12981081008911,414
2478,508,car,68.54602694511414,306
2479,508,car,99.31310415267944,2000
2480,509,car,98.8095223903656,17160
2481,509,truck,93.82295608520508,5880
2482,509,car,66.5748119354248,3675
2483,509,car,71.00364565849304,11097
2484,509,car,94.10349130630493,11418
2485,509,car,92.3591136932373,390
2486,509,car,72.87595868110657,165
2487,509,car,92.171710729599,238
2488,509,car,95.04557847976685,2370
2489,509,car,86.3318383693695,1170
2490,510,car,99.73708391189575,9676
2491,510,car,69.71864700317383,345
2492,510,car,84.9785566329956,323
2493,510,person,98.74975681304932,1104
2494,511,car,99.55690503120422,15336
2495,511,car,99.81438517570496,9760
2496,511,car,99.54807162284851,6993
2497,511,car,85.99753379821777,49
2498,511,car,75.5411684513092,110
2499,511,car,97.98546433448792,400
2500,511,car,85.75709462165833,168
2501,511,car,85.05867719650269,323
2502,511,car,99.56791996955872,2574
2503,512,truck,86.44682765007019,620
2504,512,car,96.39292359352112,1334
2505,513,car,99.73108768463135,17976
2506,513,car,97.74707555770874,143
2507,513,car,98.65476489067078,1960
2508,513,car,79.78872060775757,391
2509,513,car,84.30783748626709,272
2510,513,car,98.63407611846924,840
2511,513,car,99.62257742881775,2430
2512,514,car,99.69543218612671,21593
2513,514,car,99.58484172821045,5612
2514,514,car,91.86934232711792,5100
2515,514,car,98.28906059265137,6370
2516,514,car,91.2898302078247,540
2517,514,car,88.131844997406,648
2518,514,car,99.06321167945862,2378
2519,515,car,98.7092137336731,29887
2520,515,car,99.83665943145752,6270
2521,515,car,95.23692727088928,240
2522,515,car,61.078500747680664,286
2523,515,car,79.05479669570923,884
2524,515,car,95.6754744052887,1053
2525,516,car,95.29678225517273,4000
2526,516,car,88.79154920578003,2178
2527,516,car,96.07734680175781,1288
2528,516,car,99.71067905426025,2573
2529,517,car,98.88580441474915,23256
2530,517,car,98.27573895454407,1512
2531,518,car,99.51024055480957,5568
2532,518,bicycle,96.75394892692566,3264
2533,518,car,96.05569243431091,22144
2534,518,car,93.953537940979,420
2535,518,car,91.30186438560486,110
2536,518,car,96.40064239501953,90
2537,518,car,89.1406774520874,143
2538,518,car,78.33998203277588,140
2539,518,car,73.25289845466614,1000
2540,518,motorbike,77.64018177986145,1540
2541,519,car,94.27104592323303,272
2542,520,car,99.66652393341064,23874
2543,520,car,99.90752339363098,4895
2544,520,person,86.7121696472168,609
2545,521,car,97.11595177650452,60876
2546,521,car,75.83289742469788,210
2547,521,car,99.46794509887695,1512
2548,522,car,96.91100120544434,39064
2549,522,car,63.629209995269775,140
2550,523,car,97.53011465072632,31106
2551,523,truck,99.30689334869385,7636
2552,523,car,86.1124575138092,756
2553,523,car,97.17119336128235,2745
2554,524,car,98.98725152015686,20768
2555,524,car,97.8972852230072,5452
2556,524,car,68.00435185432434,1005
2557,525,car,97.67821431159973,88504
2558,525,car,97.65372276306152,6327
2559,526,car,79.21766638755798,300
2560,526,car,91.65725111961365,72
2561,526,car,99.60963129997253,1209
2562,527,car,93.50759387016296,13832
2563,527,car,76.3447105884552,204
2564,527,person,79.07937169075012,261
2565,527,person,75.16953945159912,1007
2566,528,person,61.76065802574158,1311
2567,529,car,89.11474943161011,192
2568,529,person,66.76596999168396,665
2569,530,car,76.65384411811829,760
2570,530,car,69.2653477191925,336
2571,530,car,77.03515291213989,264
2572,530,car,64.38543796539307,228
2573,531,car,99.26498532295227,4806
2574,531,car,99.76670145988464,7884
2575,531,car,99.44772720336914,7900
2576,531,car,61.08162999153137,165
2577,532,truck,63.44408988952637,2728
2578,532,car,71.9173014163971,2115
2579,532,car,95.52444815635681,1110
2580,532,person,95.44451832771301,680
2581,533,car,95.53211331367493,441
2582,533,car,97.01312184333801,169
2583,533,car,68.21293234825134,460
2584,534,car,99.60554838180542,27456
2585,534,car,99.69247579574585,4026
2586,534,car,97.40722179412842,272
2587,534,car,74.0738570690155,121
2588,534,car,80.83511590957642,224
2589,534,person,75.36779046058655,432
2590,534,car,91.83347821235657,546
2591,535,car,99.78670477867126,7209
2592,535,car,95.36046981811523,1056
2593,535,car,93.74880194664001,1824
2594,536,car,99.76513981819153,9940
2595,536,car,87.0906114578247,725
2596,536,car,93.57631802558899,1188
2597,536,car,77.4190366268158,840
2598,536,person,97.52505421638489,1175
2599,537,car,99.7525691986084,21120
2600,537,car,99.33134317398071,4452
2601,537,car,80.58473467826843,16837
2602,537,car,87.23534345626831,11448
2603,537,car,62.46853470802307,901
2604,537,person,71.40098214149475,290
2605,537,car,76.27726197242737,306
2606,537,car,85.93811392784119,884
2607,537,person,83.63653421401978,817
2608,537,car,99.34320449829102,1584
2609,538,car,93.98208856582642,12740
2610,538,car,95.25666236877441,14694
2611,538,car,87.50604391098022,6105
2612,538,car,70.40222883224487,696
2613,538,car,96.65931463241577,210
2614,538,car,97.14828729629517,1606
2615,538,car,72.26663827896118,650
2616,538,car,98.55639934539795,1440
2617,539,car,98.88542890548706,10395
2618,539,car,90.19701480865479,12879
2619,539,car,69.31243538856506,143
2620,539,car,68.39904189109802,195
2621,539,car,98.40702414512634,450
2622,539,car,83.74865055084229,754
2623,539,car,95.30608057975769,2232
2624,539,car,88.25681805610657,1054
2625,540,car,99.32381510734558,36675
2626,540,car,99.97108578681946,21945
2627,541,car,98.4490692615509,21312
2628,541,car,67.63942837715149,81
2629,541,car,97.45922088623047,425
2630,542,car,69.39530372619629,25929
2631,542,car,98.72874617576599,8680
2632,542,car,93.39560866355896,1584
2633,542,car,65.77667593955994,182
2634,542,car,62.72333860397339,272
2635,542,car,96.10376954078674,441
2636,542,car,95.15547752380371,2600
2637,543,car,87.99289464950562,30600
2638,543,car,83.25521945953369,3264
2639,543,car,99.8117744922638,9379
2640,543,car,99.20869469642639,13860
2641,543,car,81.77517056465149,272
2642,543,car,91.97267293930054,100
2643,543,car,81.50650262832642,196
2644,543,car,66.07945561408997,726
2645,543,car,99.28900003433228,1680
2646,544,car,99.70477819442749,16744
2647,544,car,99.88527297973633,3900
2648,544,car,99.10715818405151,3840
2649,544,car,94.85675096511841,10034
2650,544,car,97.80938625335693,2010
2651,545,car,97.60998487472534,27612
2652,545,car,98.90329837799072,3835
2653,545,person,63.636159896850586,4214
2654,545,bicycle,99.30965900421143,7047
2655,545,car,82.98660516738892,210
2656,545,car,79.36030626296997,304
2657,545,car,84.84614491462708,240
2658,545,car,96.89374566078186,1258
2659,546,car,98.03884029388428,12168
2660,546,car,72.37948179244995,81
2661,546,car,66.40215516090393,49
2662,546,person,66.5542483329773,195
2663,546,person,75.39652585983276,234
2664,546,car,87.24402785301208,864
2665,546,car,85.7273280620575,198
2666,546,car,97.13404178619385,1014
2667,546,person,87.54608631134033,920
2668,547,train,73.70300889015198,1872
2669,547,person,65.45227766036987,108
2670,547,truck,68.5750424861908,1350
2671,547,person,66.15031957626343,595
2672,547,person,69.49148774147034,325
2673,547,person,76.06945037841797,147
2674,548,truck,73.8354504108429,12193
2675,548,car,69.04951333999634,12126
2676,548,car,99.88796710968018,5795
2677,548,car,99.54425096511841,7194
2678,548,car,92.66546964645386,396
2679,548,car,97.02884554862976,182
2680,548,car,95.4468846321106,912
2681,548,car,93.35501194000244,1404
2682,549,car,98.98315668106079,38324
2683,549,car,89.39388394355774,72
2684,549,car,63.54491114616394,77
2685,549,car,71.71370387077332,88
2686,549,car,96.66904807090759,696
2687,549,car,62.98080086708069,247
2688,550,car,64.66566920280457,63
2689,550,car,99.2328941822052,1435
2690,551,car,98.92380237579346,4233
2691,551,car,68.67695450782776,156
2692,551,car,73.31887483596802,240
2693,551,car,97.0095157623291,182
2694,551,car,74.01096224784851,675
2695,552,car,60.20771861076355,80
2696,552,car,88.00805807113647,364
2697,552,car,85.43335199356079,275
2698,552,car,83.9051365852356,384
2699,555,car,99.16574954986572,23452
2700,555,car,95.48845291137695,3948
2701,555,car,99.8073160648346,8568
2702,555,car,90.99533557891846,740
2703,555,car,73.88943433761597,418
2704,556,car,98.52390885353088,3838
2705,556,car,92.11944341659546,861
2706,556,car,99.55726861953735,1998
2707,557,car,87.86115050315857,44975
2708,557,car,99.78600740432739,6336
2709,557,car,67.08212494850159,230
2710,557,car,66.27163290977478,304
2711,557,car,65.88919758796692,187
2712,558,car,90.17301797866821,39886
2713,558,car,99.2382824420929,9646
2714,558,car,63.874268531799316,225
2715,558,car,94.73194479942322,456
2716,558,car,99.16994571685791,2304
2717,559,car,99.59378242492676,11440
2718,559,car,92.41448640823364,22885
2719,559,car,89.72696661949158,110
2720,559,car,89.87363576889038,90
2721,559,car,61.43916845321655,744
2722,559,car,99.61410164833069,2448
2723,560,car,97.86675572395325,23232
2724,560,car,96.59128785133362,1408
2725,560,car,77.65947580337524,143
2726,561,car,99.75138902664185,27531
2727,561,car,89.42953944206238,56
2728,561,car,79.80812788009644,90
2729,561,car,89.21447992324829,132
2730,561,car,93.125319480896,378
2731,561,person,74.99863505363464,253
2732,563,truck,92.42699146270752,4218
2733,563,car,99.20156002044678,9280
2734,563,car,99.55440759658813,18880
2735,563,car,70.2101469039917,90
2736,563,car,88.72938752174377,110
2737,563,car,87.15376853942871,110
2738,563,person,63.12556862831116,112
2739,564,car,99.71271753311157,24523
2740,564,car,98.64076972007751,29970
2741,564,car,91.85210466384888,7296
2742,564,car,99.36676025390625,4524
2743,564,car,81.5980315208435,357
2744,564,car,93.3931052684784,696
2745,565,car,98.71606826782227,38595
2746,566,car,95.57178616523743,13625
2747,566,car,99.02758598327637,37391
2748,566,car,99.89442825317383,4930
2749,566,car,98.99429082870483,10396
2750,566,car,81.25384449958801,56
2751,566,car,96.1152195930481,154
2752,566,car,94.21125054359436,650
2753,566,car,94.66589689254761,273
2754,566,car,95.42596936225891,800
2755,567,car,99.79178309440613,17484
2756,567,car,99.17705059051514,18720
2757,567,car,99.73303079605103,9063
2758,567,car,96.28837704658508,26160
2759,567,car,90.24083018302917,1204
2760,568,car,97.0346450805664,31752
2761,568,car,85.65595149993896,33066
2762,568,car,99.7900903224945,4489
2763,568,car,70.06931900978088,210
2764,568,car,88.34787607192993,143
2765,568,car,95.76519131660461,690
2766,569,car,99.54310655593872,22077
2767,569,bicycle,97.31041193008423,3082
2768,569,car,94.16675567626953,8928
2769,569,bicycle,99.29810166358948,5180
2770,570,car,99.31148290634155,6240
2771,570,bus,80.62332272529602,2688
2772,570,person,93.0857002735138,988
2773,570,car,99.4648277759552,1980
2774,571,bench,93.91219019889832,17700
2775,572,car,98.6694872379303,28700
2776,572,car,99.58903789520264,8510
2777,572,car,71.99355363845825,221
2778,572,car,77.15244889259338,49
2779,572,car,61.54925227165222,100
2780,573,car,99.72847104072571,6090
2781,573,person,76.28533840179443,135
2782,573,person,93.38335394859314,216
2783,573,car,98.79809617996216,2415
2784,574,car,95.8330512046814,90
2785,574,car,87.45943903923035,210
2786,575,car,99.69577193260193,12065
2787,575,car,95.64918875694275,638
2788,576,car,97.59750366210938,910
2789,577,car,99.86797571182251,15984
2790,577,car,92.21618175506592,238
2791,577,car,98.01081418991089,2236
2792,578,car,99.88216161727905,16677
2793,578,car,67.85879135131836,63
2794,578,car,83.87306928634644,100
2795,578,car,67.1588659286499,120
2796,578,car,96.71987295150757,210
2797,578,car,95.45602202415466,728
2798,578,car,98.99215698242188,2392
2799,579,car,98.06007146835327,5830
2800,579,car,68.4722900390625,56
2801,579,car,92.23271608352661,130
2802,579,car,73.67775440216064,187
2803,579,car,83.52556824684143,294
2804,579,car,65.04881978034973,323
2805,579,car,90.48582911491394,1725
2806,579,car,98.60625267028809,1813
2807,579,car,84.13757681846619,1054
2808,580,car,99.57493543624878,27305
2809,580,car,97.77353405952454,3599
2810,580,car,79.45266962051392,169
2811,580,car,96.9145119190216,1120
2812,580,car,67.42517948150635,437
2813,581,person,93.44809651374817,1520
2814,581,person,97.06134796142578,1444
2815,582,car,99.08232688903809,5508
2816,582,car,72.58059978485107,143
2817,582,car,77.28802561759949,700
2818,582,car,63.9664888381958,323
2819,583,car,96.56016230583191,12321
2820,583,car,99.53165650367737,3840
2821,583,motorbike,96.87530398368835,12375
2822,583,car,76.35073661804199,182
2823,583,car,94.50859427452087,441
2824,583,car,72.6305603981018,1352
2825,584,car,98.32838773727417,36115
2826,584,car,97.77784943580627,7452
2827,584,car,99.86629486083984,8307
2828,584,car,99.0083634853363,29040
2829,584,car,95.62233686447144,1596
2830,584,car,78.48435044288635,272
2831,584,car,63.85520696640015,221
2832,584,car,63.15489411354065,198
2833,584,car,92.57423877716064,1110
2834,584,car,99.38540458679199,2496
2835,585,truck,66.53441786766052,7811
2836,585,car,92.7812397480011,5106
2837,585,car,64.98496532440186,874
2838,585,car,98.82327914237976,2436
2839,585,car,92.56199598312378,1856
2840,585,car,77.74139046669006,1836
2841,586,car,99.8896837234497,15301
2842,586,car,99.45785403251648,272
2843,586,car,98.27813506126404,240
2844,586,car,98.80130887031555,1640
2845,587,car,99.61840510368347,3250
2846,587,car,92.10234880447388,289
2847,587,car,93.35977435112,1050
2848,589,person,68.87876987457275,3332
2849,589,motorbike,98.17817211151123,5544
2850,589,bicycle,85.34048795700073,7134
2851,589,bicycle,83.37091207504272,7719
2852,589,car,90.27538895606995,130
2853,589,person,88.16075921058655,341
2854,589,car,99.46820139884949,1404
2855,590,car,98.23691248893738,38796
2856,590,truck,84.66753363609314,7300
2857,590,car,89.33692574501038,756
2858,591,pottedplant,79.01379466056824,1989
2859,592,truck,91.54605865478516,2760
2860,592,truck,69.31357979774475,2952
2861,593,truck,85.74694395065308,55145
2862,593,car,99.67734813690186,3744
2863,594,car,99.75794553756714,6699
2864,594,car,89.74483609199524,812
2865,594,car,98.88611435890198,1456
2866,595,car,99.76427555084229,32956
2867,595,car,77.05911993980408,255
2868,595,car,95.93521356582642,690
2869,595,car,99.66375827789307,2538
2870,596,car,99.47142004966736,41688
2871,596,car,99.33921694755554,32960
2872,596,car,98.72260689735413,6696
2873,596,car,95.20494937896729,306
2874,596,car,83.37692022323608,121
2875,596,car,76.40990018844604,81
2876,596,car,96.50632739067078,210
2877,596,car,98.61478209495544,1152
2878,596,car,98.77996444702148,2254
2879,597,bus,98.24800491333008,9690
2880,597,car,79.19520139694214,2100
2881,597,person,90.76371192932129,1320
2882,598,train,80.8756172657013,78744
2883,598,person,98.4189510345459,893
2884,598,person,98.98130893707275,1536
2885,598,person,69.79360580444336,1444
2886,599,car,93.77118349075317,5950
2887,599,car,99.5992124080658,1073
2888,600,bicycle,98.46793413162231,17400
2889,600,truck,71.86699509620667,6077
2890,600,bicycle,96.48325443267822,8004
2891,600,bicycle,94.10904049873352,10044
2892,601,person,91.50932431221008,987
2893,602,car,99.97023940086365,15744
2894,602,car,99.82325434684753,15106
2895,603,person,79.47251200675964,3290
2896,603,person,73.86876344680786,3036
2897,603,motorbike,97.25556969642639,4836
2898,603,car,92.97587871551514,132
2899,603,car,99.45835471153259,2013
2900,603,car,94.48544979095459,493
2901,604,car,95.89313864707947,5859
2902,604,bus,72.98282980918884,1517
2903,604,car,69.64254379272461,882
2904,605,truck,79.04949188232422,7560
2905,605,car,99.4513750076294,4050
2906,605,car,88.60917091369629,132
2907,605,car,83.14535021781921,144
2908,605,car,70.75144648551941,130
2909,605,car,88.31346035003662,726
2910,605,car,98.16815257072449,1377
2911,606,car,99.6419370174408,14630
2912,606,car,98.98160696029663,4230
2913,606,car,73.9179790019989,210
2914,606,car,91.25690460205078,238
2915,606,car,71.89361453056335,234
2916,606,car,65.14001488685608,450
2917,606,car,82.99844264984131,418
2918,606,car,66.17780327796936,234
2919,606,car,68.26054453849792,2255
2920,607,car,99.92015361785889,5445
2921,607,car,79.77671027183533,627
2922,607,car,94.84734535217285,1036
2923,607,car,95.21631002426147,2795
2924,611,train,94.1465973854065,10112
2925,611,car,99.62031245231628,5904
2926,611,person,73.19982051849365,84
2927,611,person,82.19137191772461,84
2928,611,car,62.694019079208374,80
2929,611,car,90.05433917045593,160
2930,611,bicycle,61.69290542602539,1480
2931,612,car,60.467201471328735,306
2932,612,car,68.61869692802429,221
2933,612,car,92.79119968414307,120
2934,612,car,96.01404070854187,2135
2935,612,car,83.55501890182495,920
2936,613,person,67.22514033317566,180
2937,613,car,66.27923846244812,192
2938,614,car,92.88045167922974,425
2939,614,person,92.38526225090027,230
2940,614,person,63.258230686187744,288
2941,614,person,74.2796540260315,253
2942,615,car,97.92283773422241,26598
2943,615,car,98.61071109771729,3640
2944,615,car,99.84110593795776,5986
2945,615,person,98.29525351524353,3465
2946,615,bicycle,96.81084752082825,2812
2947,615,car,82.56272077560425,418
2948,615,car,94.23419237136841,357
2949,615,car,95.2123761177063,448
2950,615,person,69.57082748413086,825
2951,615,car,99.22642111778259,2754
2952,616,car,74.38844442367554,962
2953,616,person,76.8940269947052,120
2954,616,car,88.937509059906,238
2955,616,person,99.02869462966919,1113
2956,617,person,80.27400970458984,132
2957,617,person,84.13345217704773,192
2958,617,person,84.81943607330322,171
2959,618,motorbike,77.4199903011322,280
2960,618,car,86.81215047836304,405
2961,619,car,95.14562487602234,32536
2962,619,car,67.86844730377197,120
2963,619,car,93.6205804347992,252
2964,619,car,97.87356853485107,1260
2965,620,person,80.17630577087402,264
2966,620,car,93.23573112487793,520
2967,621,car,81.15236759185791,168
2968,621,person,75.70868730545044,198
2969,621,car,98.19494485855103,1000
2970,621,car,99.66675043106079,2144
2971,622,car,99.7916579246521,4400
2972,622,car,87.09597587585449,216
2973,622,person,73.40846657752991,126
2974,622,car,73.11364412307739,450
2975,622,car,62.20142841339111,325
2976,623,car,90.72716236114502,72
2977,623,person,68.46312880516052,1100
2978,623,person,72.14494347572327,976
2979,624,person,70.23760080337524,105
2980,624,person,91.93873405456543,240
2981,624,person,79.89529371261597,102
2982,625,train,82.08764791488647,49486
2983,625,car,90.47563672065735,78603
2984,625,person,98.81889820098877,4551
2985,625,person,86.47741675376892,168
2986,625,person,65.10598659515381,144
2987,625,car,99.75836873054504,1872
2988,626,car,99.86459612846375,12416
2989,626,car,67.24011301994324,357
2990,627,car,98.2633888721466,25862
2991,627,car,99.84812140464783,8816
2992,627,car,98.995041847229,6660
2993,627,car,84.1311514377594,380
2994,627,car,70.24961709976196,918
2995,627,car,99.0032970905304,1032
2996,627,car,69.82412934303284,1677
2997,627,car,91.18412137031555,1672
2998,628,car,99.759441614151,17910
2999,628,car,99.76187348365784,4646
3000,628,car,96.4508056640625,10873
3001,628,car,81.85694217681885,10971
3002,628,car,86.39441132545471,897
3003,628,car,89.1286313533783,361
3004,628,car,60.69492697715759,240
3005,628,car,67.89863705635071,156
3006,628,car,93.18071007728577,360
3007,628,car,92.36528873443604,690
3008,628,car,95.43489217758179,1804
3009,629,car,99.89802837371826,32000
3010,630,car,98.51118326187134,10728
3011,630,car,86.94408535957336,5670
3012,630,car,74.0058958530426,100
3013,630,person,88.14660310745239,340
3014,630,car,88.22522163391113,729
3015,630,car,99.26307797431946,2226
3016,630,car,98.69537949562073,2156
3017,631,truck,68.78091096878052,42525
3018,631,car,79.82676029205322,270
3019,631,person,98.44083786010742,720
3020,631,car,98.8323986530304,992
3021,631,car,97.54036068916321,1410
3022,631,car,99.55520629882812,2744
3023,632,car,84.05420780181885,40991
3024,632,car,99.9454140663147,57456
3025,633,car,98.80121350288391,3219
3026,633,car,98.98900985717773,4018
3027,633,car,99.94150996208191,6298
3028,633,car,94.52579617500305,8910
3029,633,car,85.70329546928406,273
3030,633,car,91.82785153388977,1320
3031,633,car,98.65334630012512,2730
3032,634,car,98.55062961578369,40460
3033,634,car,99.85653758049011,4080
3034,634,person,73.66716861724854,85
3035,634,person,76.3268530368805,70
3036,634,car,62.4911367893219,672
3037,634,car,74.11521673202515,304
3038,634,person,63.15606236457825,176
3039,634,person,63.65417242050171,192
3040,634,person,86.74210906028748,504
3041,634,person,85.85817217826843,533
3042,634,person,94.78071331977844,1180
3043,634,bicycle,83.09005498886108,1848
3044,635,car,98.71823191642761,29172
3045,635,person,99.09997582435608,2765
3046,635,person,97.33843207359314,3390
3047,635,car,88.42990398406982,168
3048,635,car,98.9770770072937,210
3049,635,bicycle,79.95058298110962,432
3050,635,car,94.73750591278076,783
3051,635,car,96.00818753242493,2070
3052,635,person,94.71758008003235,1155
3053,635,handbag,80.96879720687866,351
3054,636,person,94.88859176635742,4186
3055,636,car,62.62692213058472,390
3056,636,car,82.88284540176392,405
3057,636,person,87.55819201469421,920
3058,636,motorbike,78.18824648857117,740
3059,636,car,97.7271318435669,2867
3060,637,person,60.46581268310547,77
3061,640,car,90.80790281295776,6732
3062,640,car,97.68846035003662,224
3063,640,car,94.4958746433258,1517
3064,641,person,96.055668592453,2312
3065,641,car,99.79894757270813,8510
3066,641,car,96.6787576675415,22116
3067,641,car,98.89627695083618,27500
3068,641,car,79.3315589427948,110
3069,641,car,65.58117866516113,110
3070,641,car,85.19117832183838,110
3071,641,car,92.83472895622253,121
3072,641,car,70.7607626914978,110
3073,641,person,73.96072745323181,315
3074,641,car,73.34185838699341,340
3075,641,car,62.33381628990173,240
3076,641,car,68.20335388183594,216
3077,641,car,96.69556021690369,725
3078,641,car,86.09686493873596,1862
3079,642,car,97.68840074539185,18135
3080,642,car,98.92065525054932,23184
3081,642,car,66.34407043457031,143
3082,642,car,76.99454426765442,625
3083,642,car,90.07806181907654,780
3084,642,car,94.05884742736816,1476
3085,642,car,99.63218569755554,2009
3086,643,truck,99.22311305999756,48312
3087,643,car,72.89285659790039,110
3088,643,car,77.42148041725159,90
3089,643,car,68.8974380493164,81
3090,643,car,63.33633065223694,330
3091,643,car,72.41639494895935,483
3092,643,car,99.35998320579529,1680
3093,644,car,96.24703526496887,29962
3094,644,car,98.18060994148254,4743
3095,644,car,97.66730666160583,6424
3096,644,car,86.93470358848572,220
3097,644,car,90.72604179382324,2116
3098,644,car,98.3632743358612,2850
3099,645,person,63.31527829170227,972
3100,646,car,96.7157244682312,36888
3101,646,car,97.77649641036987,196
3102,647,car,76.60465240478516,8162
3103,647,car,66.62851572036743,570
3104,648,bus,79.44929003715515,6270
3105,648,truck,62.03650236129761,6552
3106,648,car,97.46711254119873,3498
3107,648,car,82.45121240615845,598
3108,649,stop sign,68.30046772956848,2496
3109,649,car,98.43090772628784,2170
3110,651,truck,69.75797414779663,1656
3111,652,car,98.92728328704834,14973
3112,652,car,61.7694616317749,143
3113,652,car,79.56083416938782,168
3114,652,car,90.06766676902771,255
3115,652,car,70.88965177536011,323
3116,654,car,97.9399025440216,5082
3117,654,car,95.71301937103271,2244
3118,655,car,89.86205458641052,285
3119,660,car,73.14046621322632,195
3120,660,car,75.84325671195984,156
3121,660,car,98.50786328315735,806
3122,660,car,63.221561908721924,1254
3123,661,car,67.07726716995239,360
3124,661,car,79.4331431388855,414
3125,661,car,77.11641788482666,323
3126,661,car,98.84482622146606,957
3127,662,car,64.93868231773376,132
3128,662,car,96.36943936347961,560
3129,664,car,81.91421031951904,154
3130,665,car,84.20785665512085,176
3131,666,car,98.05589318275452,28743
3132,666,car,77.62438654899597,72822
3133,666,car,99.42118525505066,3528
3134,666,person,99.71758127212524,3168
3135,666,car,99.10431504249573,840
3136,667,car,99.86573457717896,19686
3137,667,car,66.50171875953674,140
3138,667,person,91.28568172454834,351
3139,667,car,79.04196977615356,182
3140,667,car,73.94427061080933,441
3141,667,car,98.69442582130432,2065
3142,667,car,99.14141297340393,3304
3143,668,car,85.4669988155365,12300
3144,668,person,69.9626624584198,1269
3145,668,person,80.96581101417542,1275
3146,669,car,99.10534620285034,27531
3147,669,umbrella,61.610132455825806,4692
3148,669,car,72.32692837715149,121
3149,669,car,76.21710896492004,90
3150,669,person,84.26578044891357,198
3151,669,car,97.86597490310669,1334
3152,670,car,99.27018284797668,52658
3153,670,car,81.11839294433594,79120
3154,671,car,72.78337478637695,234
3155,671,car,72.84284830093384,72
3156,671,car,77.43879556655884,80
3157,671,car,89.4044041633606,88
3158,671,bench,74.92839694023132,434
3159,673,car,99.18776750564575,8547
3160,673,person,97.41224646568298,2680
3161,673,car,68.08273196220398,84
3162,673,person,91.51859879493713,615
3163,673,car,74.10769462585449,1032
3164,674,car,60.91452240943909,88
3165,674,car,66.54990315437317,117
3166,674,car,93.67024302482605,644
3167,675,car,99.6371328830719,6498
3168,676,car,89.55411314964294,616
3169,676,car,98.68894815444946,1176
3170,677,bicycle,95.64635157585144,11524
3171,677,person,97.8992223739624,1197
3172,678,car,99.3362545967102,4095
3173,678,car,99.96464252471924,4984
3174,678,car,67.24522113800049,180
3175,679,train,98.51054549217224,44037
3176,679,person,99.35879707336426,7344
3177,679,car,68.29168200492859,140
3178,679,person,82.0321798324585,858
3179,680,car,76.27283334732056,12180
3180,681,car,95.52778601646423,8362
3181,681,car,61.88080906867981,195
3182,681,bicycle,72.46333360671997,1989
3183,682,person,69.61461901664734,84
3184,682,person,74.69465136528015,102
3185,683,car,77.43381261825562,240
3186,683,car,63.368648290634155,247
3187,683,car,89.83587622642517,783
3188,684,truck,66.6689395904541,1008
3189,684,car,92.58147478103638,96
3190,684,car,63.42002749443054,154
3191,684,car,83.2101583480835,187
3192,684,car,94.68741416931152,1550
3193,684,car,61.42789125442505,798
3194,684,car,98.27629327774048,552
3195,684,car,93.46386790275574,1404
3196,685,bicycle,62.85620331764221,4020
3197,685,bicycle,93.99158358573914,5488
3198,685,car,60.28409004211426,48
3199,685,car,72.4187970161438,108
3200,685,car,65.05329608917236,156
3201,685,car,71.09849452972412,216
3202,685,car,98.64436388015747,720
3203,685,person,61.53123378753662,744
3204,685,person,94.40274834632874,1026
3205,686,car,98.71362447738647,4180
3206,686,bicycle,85.63089966773987,4958
3207,686,bicycle,93.12854409217834,5100
3208,686,car,63.77333998680115,99
3209,686,car,81.18172883987427,756
3210,686,person,98.6276388168335,1008
3211,687,car,99.80806112289429,14454
3212,687,car,99.82629418373108,20618
3213,687,car,68.62789988517761,405
3214,687,car,94.63783502578735,2288
3215,688,car,79.20317053794861,80
3216,688,car,93.77371072769165,2030
3217,689,car,66.94756746292114,4002
3218,689,traffic light,90.49822092056274,198
3219,689,traffic light,96.70921564102173,242
3220,689,traffic light,68.79159808158875,220
3221,689,traffic light,61.64270639419556,180
3222,689,car,78.00259590148926,672
3223,689,car,85.24731993675232,204
3224,689,car,70.96022963523865,380
3225,689,car,98.44672679901123,1200
3226,690,car,99.63151216506958,13818
3227,690,traffic light,70.25072574615479,50
3228,690,car,79.6179711818695,96
3229,690,car,70.21636962890625,117
3230,690,car,74.54845309257507,598
3231,690,car,65.39561152458191,208
3232,690,car,84.48526263237,456
3233,690,car,79.04417514801025,290
