Image number,Object,Reliability,Size of box
1082,person,97.89603352546692,9168
1083,truck,95.24223804473876,7178
1083,car,98.519104719162,400
1085,truck,95.24223804473876,7178
1085,car,98.519104719162,400
1087,motorbike,99.03332591056824,6132
1087,car,99.06308054924013,11448
1087,car,71.30483388900757,99
1087,car,87.47003078460693,196
1087,car,67.02790260314941,330
1087,car,98.59161972999571,2156
1087,person,98.60990643501282,1512
1088,car,99.46027994155884,4240
1088,car,73.47214818000793,110
1088,car,91.12999439239502,90
1088,car,76.87768936157227,81
1088,car,96.03198170661926,320
1089,car,66.9848620891571,378
1090,car,97.53490686416626,107525
1090,car,96.1917519569397,3937
1091,car,94.8617458343506,76680
1091,car,66.73223376274109,696
1091,car,93.43389868736269,713
1091,car,99.584698677063,1326
1091,car,96.4532196521759,1380
1092,car,86.85612678527832,459
1092,car,99.1762638092041,1089
1093,car,99.92465376853944,105750
1093,car,83.95959138870239,9625
1094,car,97.5513517856598,32232
1094,car,79.00362014770508,32400
1095,car,98.43387007713318,33892
1095,car,98.89488220214844,2842
1095,car,88.47467303276062,980
1096,bus,61.97577118873596,14391
1097,car,99.9706208705902,35328
1097,car,94.45120096206664,3710
1097,car,75.63716769218445,2242
1097,car,97.49454259872437,861
1097,car,97.55331873893738,1066
1097,car,97.04385995864868,1134
1097,car,98.49959015846252,2337
1097,motorbike,75.65388679504395,1406
1099,car,84.50992703437805,29744
1099,car,68.96026134490967,132
1099,car,62.413692474365234,130
1099,person,99.68783855438232,1587
1100,car,98.37048053741456,15456
1100,car,94.00714039802553,840
1100,car,97.19268083572388,690
1100,car,93.01149249076845,468
1100,car,98.49171042442322,1026
1100,car,99.29530024528503,858
1101,car,99.5442271232605,9790
1101,car,89.16537761688232,546
1101,car,80.3441047668457,700
1101,car,88.85931372642517,960
1101,car,84.58163142204285,1066
1102,car,98.9371418952942,13563
1102,car,99.05681014060974,31968
1102,car,74.57126379013062,783
1102,car,83.75147581100464,273
1102,car,98.22811484336852,2024
1103,car,97.36998677253725,31714
1103,car,71.37790322303772,169
1103,car,98.18203449249268,1224
1104,car,99.72558617591858,6292
1104,person,94.36734914779665,5587
1104,car,75.66550374031067,240
1104,car,98.35626482963562,1736
1104,person,66.97086691856384,330
1104,person,87.92853355407715,608
1104,pottedplant,62.14872598648071,1274
1105,car,99.73079562187196,27192
1105,car,98.7202286720276,4130
1105,car,69.84427571296692,4180
1105,car,99.7707188129425,8586
1105,car,87.93642520904541,156
1105,car,95.64329385757446,891
1106,car,90.3661012649536,33528
1106,car,71.20252847671509,4230
1106,car,80.95070719718933,231
1106,car,75.91712474822998,128
1106,car,63.58961462974548,273
1106,car,80.13525605201721,1485
1106,car,97.41179943084715,2240
1106,car,71.48312330245972,943
1106,car,85.02522706985474,1363
1108,car,98.1039822101593,3813
1108,car,78.59224081039429,238
1108,person,78.11750173568726,160
1108,car,90.2178704738617,957
1108,pottedplant,63.83255124092102,1080
1108,pottedplant,84.18911099433899,2226
1110,car,99.41184520721436,22436
1110,car,99.8412549495697,4148
1110,car,74.96536374092102,99
1111,car,95.49530148506165,27886
1111,car,89.49307799339294,4620
1111,car,87.64122724533081,4182
1111,car,98.72605204582214,5822
1111,car,96.19969725608826,1625
1111,car,74.23497438430786,210
1111,car,71.79304361343384,110
1111,car,72.05055356025696,143
1111,car,76.34406089782715,252
1111,person,88.99127840995789,253
1111,car,64.69985246658325,2430
1112,car,98.09874892234802,9072
1112,car,75.58402419090271,168
1112,car,69.62037086486816,81
1112,car,76.16739273071289,63
1112,car,79.56451773643494,252
1112,car,93.32836866378784,532
1112,car,71.16292119026184,391
1112,car,75.51208138465881,260
1112,car,99.2012858390808,1032
1112,car,97.86599278450012,1763
1112,car,98.73896837234496,2511
1113,truck,97.02379703521729,7912
1113,car,64.95927572250366,272
1114,car,98.12617897987366,20956
1114,car,67.97084212303162,510
1114,car,93.13905835151672,270
1114,car,96.13532423973083,870
1114,car,95.43404579162598,775
1114,car,99.22158122062685,2350
1115,car,99.91254806518556,13585
1115,car,99.20883178710938,4368
1115,car,88.4623110294342,840
1115,car,99.20451641082764,1554
1116,car,99.96479153633118,18447
1116,car,79.35656905174255,81
1116,car,65.37998914718628,56
1116,car,91.86709523200987,121
1116,car,98.56770038604736,1290
1117,car,97.31467366218568,22176
1117,car,97.53211736679076,8432
1117,car,86.19666695594788,1462
1118,car,80.01885414123535,24992
1118,car,99.1044819355011,3420
1118,car,80.16963005065918,120
1118,car,88.0850076675415,324
1118,car,69.19178366661072,220
1118,car,74.10233616828918,231
1119,car,99.44785833358765,15900
1119,car,99.79527592658997,3570
1119,car,83.13534259796143,192
1119,car,97.6019024848938,690
1120,car,98.6255705356598,3450
1120,car,96.52036428451538,168
1121,car,98.10448288917542,39501
1121,car,94.62957382202148,210
1122,car,96.58617377281188,47600
1122,car,98.71121048927309,7154
1122,car,62.53434419631958,360
1123,car,87.6738965511322,34125
1123,car,91.19393229484558,3503
1123,car,84.2713713645935,70
1123,car,60.92764139175415,306
1123,car,73.16007018089294,266
1123,car,99.60333108901978,1900
1123,car,79.36554551124573,2794
1124,person,99.37117099761964,8946
1125,car,99.6516227722168,30856
1125,car,93.92396807670592,4180
1127,car,89.08523321151733,504
1128,car,98.43387007713318,33892
1128,car,98.89488220214844,2842
1128,car,88.47467303276062,980
1129,car,99.64067339897156,3760
1130,motorbike,82.2206199169159,112
1130,person,97.80760407447816,816
1130,person,80.03616333007812,1320
1131,car,97.02513217926024,37752
1131,car,99.91354942321776,75425
1131,fire hydrant,61.07825040817261,608
1134,car,99.96758103370668,8772
1134,car,97.58710265159608,483
1134,car,95.76770067214966,224
1134,car,86.54561638832092,306
1134,car,75.62645673751831,340
1134,car,98.22092056274414,380
1134,car,95.01926302909852,576
1134,car,99.56170320510864,1820
1135,car,80.41422963142395,3502
1135,car,78.94389033317566,108
1135,car,67.66710877418518,117
1135,car,88.31921219825745,247
1135,car,97.3936915397644,1848
1136,car,99.83943700790404,7828
1136,car,99.96665120124815,8556
1136,car,98.55409860610962,8019
1136,car,94.2900538444519,18700
1136,car,67.83885359764099,156
1136,car,60.120689868927,300
1136,car,64.07572031021118,1927
1137,car,93.79206895828248,11993
1137,car,69.88273859024048,80
1137,car,69.43833231925964,108
1137,car,63.56222033500672,140
1137,person,96.37529253959656,680
1137,person,87.84648180007935,966
1137,motorbike,67.11404323577881,728
1137,motorbike,66.3755714893341,1935
1138,car,89.82833623886108,1045
1139,car,97.52065539360046,28891
1139,car,99.78712797164916,5670
1139,car,96.42227292060852,240
1139,car,62.62155175209045,375
1139,car,93.63210201263428,693
1140,car,97.06782698631288,15990
1140,car,97.17063903808594,26937
1140,car,72.28606939315796,64
1140,car,90.81013798713684,90
1140,car,91.2694215774536,256
1140,car,91.01523160934448,682
1140,car,97.36589193344116,1632
1141,car,95.34799456596376,684
1141,person,62.69922852516174,270
1141,car,98.09143543243408,1716
1141,car,97.9290246963501,1880
1142,car,61.72732710838318,240
1142,car,98.91905784606934,984
1143,car,94.8617458343506,76680
1143,car,66.73223376274109,696
1143,car,93.43389868736269,713
1143,car,99.584698677063,1326
1143,car,96.4532196521759,1380
1144,car,99.92995262145996,24570
1144,car,99.70829486846924,3819
1144,car,88.62754106521606,195
1144,car,95.630544424057,1416
1144,car,80.61189651489258,336
1144,car,91.660338640213,736
1145,car,99.00184273719788,14094
1145,car,99.37090873718262,7171
1145,car,99.6112823486328,12971
1145,car,94.646954536438,1000
1145,car,95.32586336135864,418
1145,car,72.66971468925476,182
1145,car,79.65885996818542,910
1145,car,99.42991137504578,1860
1146,car,99.32689666748048,29029
1146,car,99.73146319389345,3816
1146,car,94.17915940284728,143
1146,car,98.80667328834534,667
1147,car,98.1838881969452,4029
1147,motorbike,86.58135533332825,3600
1147,car,94.65776681900024,19635
1147,car,66.63899421691895,168
1147,car,62.477266788482666,80
1147,car,83.08930993080139,110
1147,car,87.74656057357788,600
1147,car,66.6800320148468,180
1147,car,85.3078305721283,299
1147,car,75.16430616378784,384
1147,motorbike,65.32023549079895,336
1148,car,99.87298846244812,23940
1148,car,91.88674688339232,42075
1148,car,99.26632046699524,5307
1148,car,82.76811838150024,7740
1148,car,71.03597521781921,100
1148,car,72.71645665168762,144
1148,car,60.68822741508484,304
1148,car,84.91477370262146,208
1148,car,91.51313304901124,342
1148,car,65.72704315185547,1254
1148,car,85.41774153709412,660
1148,car,95.87091207504272,1892
1149,car,97.42861986160278,4182
1149,car,96.02866172790527,728
1149,car,69.38621997833252,72
1149,car,83.08290839195251,90
1150,car,98.9615261554718,4656
1150,car,65.89164137840271,272
1150,car,96.09294533729552,1247
1150,car,95.35673260688782,1809
1150,car,98.78540635108948,1036
1150,car,99.56098794937134,936
1150,car,99.21370148658752,1066
1151,car,99.19865131378174,6324
1151,car,95.09803652763368,4171
1151,car,91.72324538230896,897
1152,car,99.69372153282166,5160
1152,person,96.60375714302064,2268
1152,person,97.77970910072328,2291
1152,person,97.66239523887634,3030
1152,car,88.42415809631348,169
1152,car,69.7289228439331,195
1152,car,89.93065357208252,420
1152,car,92.2059416770935,1584
1153,car,97.66346216201782,20600
1153,car,96.90906405448914,396
1154,car,96.8544065952301,32800
1154,car,87.74647116661072,72
1154,car,91.27260446548462,80
1154,car,64.03594017028809,80
1154,car,98.29151034355164,1440
1155,car,99.59049820899963,7918
1155,car,64.1187310218811,180
1155,car,90.8128023147583,224
1155,car,98.47612380981444,1596
1156,car,99.15537238121031,25803
1156,truck,84.07806158065796,4268
1156,car,97.16126918792725,6780
1156,car,93.1194305419922,5780
1156,car,94.81297731399536,16926
1156,car,76.01542472839355,80
1156,car,74.03663992881775,72
1156,car,78.83628010749817,121
1156,car,87.31226325035095,400
1156,car,96.24110460281372,775
1157,car,83.72987508773804,11881
1157,car,96.68331146240234,56992
1157,car,92.06053018569946,54600
1157,car,70.46183943748474,216
1157,car,99.4142770767212,2028
1157,car,97.84671068191528,1302
1158,car,95.4850733280182,5621
1158,car,77.99850702285767,4590
1158,car,92.67751574516296,22375
1158,car,62.44170069694519,160
1158,car,60.37805080413818,108
1158,person,70.94595432281494,208
1158,person,67.03057885169983,189
1159,car,96.99066281318665,14336
1159,car,99.50501322746275,34393
1159,car,99.48022961616516,32800
1159,car,99.67759847640993,5632
1159,car,74.21354651451111,675
1159,car,66.318279504776,360
1159,car,98.8399088382721,1368
1159,car,96.08169198036194,1692
1160,car,98.03121089935304,3675
1160,car,99.7503399848938,9792
1160,car,89.55485224723816,2360
1160,car,66.18444323539734,99
1161,car,98.76092076301576,26331
1161,car,96.90052270889282,1938
1162,car,99.97192025184631,6045
1162,car,98.09677004814148,6800
1162,car,90.3179943561554,143
1162,car,77.41836905479431,99
1162,car,79.39675450325012,400
1162,car,98.68274927139282,1085
1162,car,99.44815039634705,2304
1163,car,99.04608130455016,11319
1163,car,99.796324968338,10640
1163,car,76.62754654884338,2508
1163,car,73.61413240432739,135
1163,car,96.13450169563292,2072
1163,car,99.00832772254944,2640
1164,car,99.9142587184906,6936
1164,car,95.50815224647522,15965
1164,car,98.114675283432,357
1164,car,87.61852979660034,357
1164,car,74.02742505073547,368
1164,car,99.65556263923644,1584
1165,car,99.71652626991272,14190
1165,car,89.13955092430115,71806
1165,car,98.25888872146606,690
1165,car,98.16483855247498,600
1165,car,70.58159112930298,364
1165,car,69.30574178695679,112
1165,car,73.05205464363098,117
1165,car,97.46487140655518,810
1166,car,99.97327327728271,7956
1166,car,67.3146903514862,90
1166,car,90.8813774585724,100
1166,car,61.41327619552612,81
1166,car,61.97452545166016,210
1166,person,89.72072005271912,175
1166,person,85.12569665908813,216
1166,car,95.94778418540956,1551
1167,car,98.68732690811156,7548
1167,car,98.04273247718812,12730
1167,car,91.23024940490724,286
1167,car,90.92689752578735,989
1167,car,99.22432899475098,980
1167,car,97.42891788482666,1675
1168,car,99.23408031463624,14784
1168,car,92.20265746116638,6210
1168,car,92.30325818061829,360
1168,car,91.75137877464294,238
1168,car,99.41874146461488,1800
1169,car,99.8270571231842,10530
1169,car,94.16919946670532,120
1169,car,93.09555888175964,525
1169,car,69.5544421672821,2352
1170,car,99.75635409355164,17760
1170,car,91.59407019615172,3735
1170,car,99.44302439689636,11375
1170,car,65.91154932975769,5724
1170,car,82.27757215499878,221
1170,car,92.79845952987672,323
1170,car,97.6292848587036,1029
1170,car,96.19585275650024,980
1171,car,87.77788281440735,35520
1171,car,92.01348423957825,168
1171,car,74.46377873420715,432
1171,car,70.23155689239502,420
1171,car,84.72113013267517,429
1172,car,89.07672166824341,25500
1172,car,95.71014642715454,224
1172,car,95.39816975593568,483
1172,car,99.45935010910034,2322
1172,car,95.32630443572998,2397
1173,car,93.6802327632904,27789
1173,car,60.36934852600098,154
1173,car,94.16807889938354,156
1173,car,77.11045742034912,210
1173,car,71.22946977615356,720
1173,car,88.62812519073486,280
1173,car,98.90586733818054,2091
1173,car,99.39801692962646,2378
1174,truck,94.9343204498291,26650
1174,car,96.55190706253052,667
1174,car,95.66764831542967,3000
1175,car,91.42199158668518,108
1175,car,98.62699508666992,930
1175,motorbike,74.086993932724,1786
1176,car,99.14746880531312,41724
1176,car,98.65704774856567,1026
1177,car,99.23745393753052,15622
1177,car,91.5145993232727,609
1177,car,98.88201355934144,1394
1178,car,94.78342533111572,41720
1178,person,85.49373745918274,297
1178,person,84.95771884918213,348
1178,person,79.62385416030884,308
1178,person,76.92764401435852,187
1178,person,78.2996416091919,290
1178,person,65.54718613624573,288
1178,person,88.54759931564331,319
1179,car,99.7903823852539,22820
1179,car,80.20209670066833,4864
1179,car,93.42622756958008,13072
1179,car,83.18834900856018,144
1179,car,89.33758735656738,132
1179,car,98.49745035171507,3055
1180,truck,84.26694869995117,18321
1180,car,82.8753411769867,300
1181,car,83.68117809295654,216
1182,car,99.78361129760742,35898
1182,car,84.2094898223877,8200
1182,car,99.0451157093048,6003
1182,car,83.4173858165741,240
1182,car,73.57955574989319,266
1182,car,76.34108066558838,352
1182,car,92.56734251976012,936
1183,car,99.1001546382904,73216
1183,car,98.06014895439148,3657
1183,car,64.65128064155579,165
1183,car,94.96791362762453,1200
1184,car,99.5740294456482,27560
1184,car,87.7790093421936,195
1185,car,99.68770146369934,5760
1185,car,95.01692652702332,600
1185,car,98.69025945663452,1170
1186,car,98.10704588890076,25704
1186,car,99.39548373222352,8393
1186,car,91.80970191955566,23600
1186,car,81.38583302497864,315
1186,car,88.22658061981201,288
1186,car,86.88651323318481,966
1187,car,98.05201888084412,32524
1187,car,86.61699295043945,2256
1187,car,98.11607599258424,6970
1187,car,66.31460785865784,126
1188,car,84.76197719573975,798
1188,car,92.02463626861572,820
1188,car,97.99162745475768,902
1189,car,95.70115208625792,19323
1189,car,91.04356169700624,3870
1189,car,87.69398927688599,10530
1189,person,89.78146314620972,297
1190,person,96.41007781028748,2508
1190,person,98.40206503868104,2888
1190,person,93.6182141304016,2656
1190,motorbike,82.82915949821472,4690
1191,car,96.73164486885072,33687
1191,car,87.52503991127014,315
1191,car,82.4562132358551,208
1191,car,90.7220423221588,168
1191,car,89.05434012413025,1519
1191,car,89.36211466789246,350
1191,car,98.35746884346008,2679
1192,car,98.50776195526124,26167
1192,car,99.18546080589294,6231
1192,car,80.89410662651062,510
1192,car,99.20881390571594,1365
1192,car,99.21092987060548,2156
1193,car,74.47240948677063,144
1193,car,78.85624170303345,180
1193,car,61.70827746391296,957
1193,car,70.36018967628479,288
1193,car,72.32007384300232,345
1194,car,99.41346645355225,25476
1194,car,99.94160532951356,71424
1194,person,97.42083549499512,4050
1195,car,86.20939254760742,38988
1195,car,99.07989501953124,5846
1195,car,95.19283771514893,12282
1195,car,86.5958571434021,108
1195,car,93.09210777282716,187
1195,car,62.65495419502258,264
1195,car,93.5094714164734,644
1195,car,93.4960663318634,816
1195,car,97.24617004394533,840
1196,car,74.47240948677063,144
1196,car,78.85624170303345,180
1196,car,61.70827746391296,957
1196,car,70.36018967628479,288
1196,car,72.32007384300232,345
1197,car,94.63595747947691,23760
1197,car,99.52846765518188,3551
1197,person,76.59105062484741,3744
1197,car,99.02752041816711,1850
1198,fire hydrant,67.50847101211548,286
1199,car,99.68713521957396,20160
1199,car,99.5956301689148,4094
1199,car,76.26023292541504,195
1199,car,61.73067092895508,121
1199,car,81.58259987831116,1078
1199,car,63.3467972278595,814
1199,car,97.06634283065796,1344
1199,person,71.26474380493164,588
1199,person,92.50186085700987,893
1200,car,99.79514479637146,29106
1200,car,88.47185373306274,5360
1200,car,99.66780543327332,5160
1200,car,70.65870761871338,1305
1200,car,84.78949666023254,156
1200,car,78.06695699691772,132
1200,car,69.76956725120544,368
1200,car,67.46026277542114,336
1201,car,98.30270409584044,23004
1201,car,99.56056475639345,30051
1201,car,92.14454293251038,3996
1201,car,98.44110608100893,4680
1201,car,79.80154752731323,100
1201,car,72.1395194530487,108
1201,car,89.56032395362854,221
1201,car,93.00307035446168,360
1201,car,93.1846022605896,1892
1202,car,99.16558265686037,3795
1202,car,90.36784172058104,294
1202,car,78.2080352306366,96
1202,car,82.70872831344604,81
1204,car,64.90184664726257,323
1204,car,66.06780290603638,234
1205,car,88.8957679271698,50196
1205,car,99.90224838256836,5893
1205,car,77.13507413864136,345
1205,car,77.46569514274597,144
1205,car,78.84211540222168,638
1205,car,95.58647871017456,1716
1206,car,98.25023412704468,3420
1206,car,99.89657998085022,8480
1206,car,77.3991048336029,308
1206,car,78.71377468109131,418
1206,car,89.14205431938171,285
1206,car,71.94924354553223,364
1206,motorbike,67.7672266960144,352
1207,car,99.02808666229248,25090
1207,car,93.88925433158876,4185
1207,car,98.95792603492735,7296
1207,car,99.11344051361084,15429
1207,car,98.02745580673218,1276
1207,car,87.20244765281677,609
1207,car,98.52865934371948,2992
1207,car,85.29655933380127,2220
1208,car,89.99071717262268,6290
1208,car,89.88108038902283,12008
1208,car,81.73460960388184,286
1208,car,66.07062220573425,154
1208,car,69.97343897819519,150
1208,car,74.40463900566101,170
1208,car,83.27934145927429,814
1208,car,90.47564268112184,552
1208,car,87.98416256904602,336
1208,car,88.16453814506531,858
1208,car,97.4245011806488,1104
1209,car,72.68086671829224,48600
1209,car,98.67340922355652,6440
1209,person,65.60916900634766,4005
1209,person,71.04191780090332,8694
1209,car,71.771901845932,99
1209,car,61.653298139572144,345
1209,car,62.10628151893616,280
1209,car,94.47768926620483,1036
1211,fire hydrant,70.73333859443665,819
1212,car,98.1057107448578,65238
1212,motorbike,75.26575326919556,5780
1212,person,76.3879120349884,160
1212,person,80.85176348686218,286
1212,motorbike,88.20333480834961,2891
1213,person,99.30068850517272,2277
1213,car,95.8591103553772,322
1213,car,80.35632371902466,672
1213,car,92.83610582351685,1512
1213,person,64.04479742050171,180
1214,car,98.17355275154114,1512
1214,person,80.80978989601135,576
1214,person,86.5355908870697,372
1214,person,85.41368842124939,310
1214,person,66.43317937850952,280
1214,person,98.23790192604064,920
1214,person,90.77286124229433,810
1214,person,95.51803469657898,1134
1215,car,99.93616938591003,10584
1215,car,90.28146266937256,210
1216,car,99.93361234664916,10455
1216,car,96.14580273628236,1554
1217,car,99.3621826171875,162630
1217,car,97.81033396720886,3577
1217,car,99.47448968887328,2117
1217,car,90.8056378364563,1518
1217,car,66.8529212474823,702
1217,person,99.1390824317932,1584
1218,car,73.08694124221802,204
1218,car,96.021568775177,1025
1218,car,98.88063669204712,840
1218,car,99.74393248558044,2542
1219,car,94.7998583316803,31320
1219,car,89.15104269981384,506
1219,car,90.5769407749176,280
1219,car,85.66426038742065,253
1219,car,94.06220316886902,770
1220,person,99.12827014923096,2280
1220,car,99.28601384162904,4131
1220,car,98.50412011146544,8188
1220,car,95.68883776664734,27090
1220,car,73.80102872848511,120
1220,car,95.06838321685792,2418
1221,car,98.3888864517212,5372
1221,car,94.16145086288452,483
1222,car,99.90100860595705,36540
1222,car,98.8675892353058,4510
1222,car,99.22471642494202,224
1222,car,62.00195550918579,240
1222,car,64.18598294258118,1209
1223,car,95.70115208625792,19323
1223,car,91.04356169700624,3870
1223,car,87.69398927688599,10530
1223,person,89.78146314620972,297
1224,car,97.62072563171388,35530
1224,car,81.30478262901306,117
1224,car,80.52451610565186,200
1224,car,77.59682536125183,162
1225,car,90.84135293960573,64701
1225,car,98.05318117141724,51917
1225,car,99.54305291175842,8160
1225,car,97.76820540428162,357
1225,car,98.78690838813782,400
1225,car,97.10491299629211,864
1225,car,98.91490936279295,1518
1225,car,99.18447732925416,1886
1226,car,99.00519847869872,18190
1226,car,99.01499152183531,3528
1226,car,71.97232246398926,4830
1226,car,71.80847525596619,144
1226,car,87.97297477722168,210
1227,car,65.4021680355072,30400
1227,truck,63.02733421325684,41472
1227,car,98.95490407943726,4896
1227,person,99.74634051322936,3570
1227,car,98.74531030654909,1665
1228,car,99.46027994155884,4240
1228,car,73.47214818000793,110
1228,car,91.12999439239502,90
1228,car,76.87768936157227,81
1228,car,96.03198170661926,320
1229,car,98.75818490982056,20043
1229,person,98.45530986785889,3192
1230,truck,97.95357584953308,8034
1230,traffic light,83.14197659492493,1860
1230,car,61.85474991798401,665
1230,car,75.0779390335083,2052
1231,car,99.8704195022583,38319
1231,car,96.15618586540222,3392
1231,car,99.5676815509796,9480
1231,person,98.49010109901428,20100
1231,car,98.00363779067992,1932
1232,car,90.0158166885376,208
1232,car,90.75941443443298,156
1232,car,96.0279107093811,195
1232,car,77.59115695953369,132
1232,car,94.34102773666382,1050
1234,car,99.43149089813232,16485
1234,car,99.03153777122498,9453
1234,car,99.3939995765686,1927
1234,car,94.05425786972046,1080
1235,car,89.60520029067993,27690
1235,car,88.67146968841553,208
1235,car,97.80144095420836,700
1235,person,85.673588514328,320
1235,person,98.27601909637453,765
1236,chair,84.1317892074585,3192
1236,chair,94.37362551689148,3818
1236,chair,67.51094460487366,3816
1237,car,86.7274522781372,420
1237,car,99.45931434631348,2044
1237,car,98.73597621917725,920
1237,car,86.10802888870239,437
1237,car,99.51058626174928,1496
1240,car,70.18837332725525,1260
1240,car,75.50275921821594,756
1241,car,94.9738085269928,43824
1241,car,96.43698930740356,3201
1241,car,99.5127499103546,6440
1241,car,84.64996814727783,195
1241,car,95.57608366012572,1628
1241,car,80.25732636451721,368
1241,car,66.00441932678223,352
1241,car,96.57573699951172,2607
1242,car,99.17701482772829,36581
1242,car,94.93606090545654,53664
1242,car,97.24671244621275,6084
1242,car,66.64212346076965,182
1242,car,86.64829730987549,418
1243,car,89.20722603797913,7930
1243,car,95.65316438674928,15561
1243,car,98.84980916976927,345
1243,car,98.9641547203064,2320
1244,car,95.78108191490172,14690
1244,car,98.63619208335876,7812
1244,car,99.5338261127472,442
1244,car,98.66802096366882,2325
1246,car,99.971604347229,22454
1247,person,99.83829259872437,3404
1247,stop sign,64.46534395217896,396
1248,stop sign,62.036293745040894,700
1249,car,99.81824159622192,5312
1249,car,86.62276268005371,990
1249,car,69.64662075042725,144
1249,car,79.86446022987366,143
1249,car,80.35379648208618,240
1249,car,99.40916299819946,1089
1249,car,72.11296558380127,247
1249,car,86.48764491081238,368
1249,car,68.74508261680603,576
1249,car,97.23288416862488,1332
1249,car,68.7883973121643,672
1249,car,98.22797179222108,2067
1249,person,92.8009033203125,1220
1251,chair,73.11820387840271,2583
1252,car,64.4955575466156,242
1252,car,88.9589250087738,861
1252,car,86.03101968765259,2242
1252,car,86.09229326248169,1040
1253,car,99.48121309280396,4956
1253,car,70.68372964859009,154
1253,car,88.96881341934204,783
1254,car,91.75955057144164,33276
1254,car,88.11753392219543,323
1257,car,96.88230752944946,11076
1257,car,96.40071392059326,11580
1257,car,71.20279669761658,88
1257,car,95.48712968826294,168
1257,car,83.79155993461609,546
1257,car,98.6543595790863,2106
1258,car,79.06023263931274,209
1258,car,60.06133556365967,81
1258,car,63.462650775909424,56
1258,car,79.121994972229,210
1259,car,82.86585807800293,40040
1259,car,99.36978220939636,8272
1259,car,85.15192866325378,418
1259,car,98.62200617790222,828
1260,truck,97.36039638519289,17278
1260,truck,71.37765884399414,1225
1261,car,83.45852494239807,300
1261,car,71.28040194511414,255
1261,car,99.6286392211914,2277
1262,car,61.11930012702942,168
1262,car,85.64339876174927,224
1262,car,67.26826429367065,2673
1262,car,96.65518403053284,910
1262,car,98.10392260551453,756
1262,car,94.89663243293762,228
1262,car,84.54769253730774,247
1262,person,81.82435035705566,608
1263,car,99.713796377182,6300
1263,car,92.51503348350523,144
1263,car,80.38071393966675,90
1263,person,69.61056590080261,592
1263,car,82.46334195137024,340
1264,car,97.46437668800354,29253
1264,car,78.5427451133728,117
1264,car,96.23789191246031,320
1264,car,99.24248456954956,1800
1264,car,71.84565663337708,2250
1265,car,99.04415011405943,24752
1265,car,99.70067143440248,11092
1265,car,80.59945106506348,315
1265,car,87.65888810157776,144
1265,car,81.96972608566284,234
1265,car,87.61141896247864,651
1265,car,88.28424215316772,780
1265,car,99.5171308517456,1702
1265,car,96.92549705505373,2068
1266,car,96.79601192474364,45793
1266,truck,79.38796281814575,7080
1266,car,60.13038158416748,180
1266,car,93.2889997959137,315
1266,car,93.78555417060852,396
1266,car,97.73500561714172,1908
1266,person,60.28580069541931,780
1267,truck,92.86768436431883,20984
1268,car,73.51672649383545,30810
1268,car,90.2334451675415,240
1268,car,61.78048849105835,144
1268,car,79.37323451042175,225
1268,car,97.19333052635191,621
1268,car,92.25381016731262,399
1268,car,97.79977798461914,1056
1268,car,99.61541891098022,2064
1269,car,98.73731732368468,20100
1269,car,99.6428370475769,8132
1269,car,60.3179931640625,49
1269,car,86.2764060497284,132
1269,car,81.3366174697876,180
1269,car,93.81940960884094,360
1269,car,68.15833449363708,408
1269,car,99.6550977230072,1755
1270,car,60.26156544685364,663
1270,car,82.79749155044556,667
1270,chair,73.70704412460327,814
1272,car,98.77668023109436,2800
1273,car,98.4445571899414,21659
1273,car,98.0869472026825,26795
1273,car,94.81825232505798,896
1273,car,96.1925208568573,1974
1274,car,72.68086671829224,48600
1274,car,98.67340922355652,6440
1274,person,65.60916900634766,4005
1274,person,71.04191780090332,8694
1274,car,71.771901845932,99
1274,car,61.653298139572144,345
1274,car,62.10628151893616,280
1274,car,94.47768926620483,1036
1275,car,98.10485243797302,5300
1275,person,92.02514290809631,1311
1275,person,92.5384283065796,672
1275,person,96.7761218547821,858
1276,car,97.79532551765442,15010
1276,car,99.90952610969543,9282
1276,car,98.32152128219604,10416
1276,car,77.70382165908813,110
1276,car,60.92610955238342,56
1276,car,91.1301851272583,81
1276,car,74.51899647712708,81
1276,car,78.64258885383606,90
1276,car,73.90635013580322,304
1276,car,90.90161323547365,270
1276,car,90.09889364242554,270
1276,car,93.93543601036072,1190
1276,car,99.30517673492432,2880
